"","esv_id","kpcofgs","sample_type","ucsb_id","total_sample_number","total_percent_match","total_number_species"
"2702","ESV_025090","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Puniceicoccaceae, Verruc-01, ","Semi palmated plover fresh dropping","",10,96.1,2
"2703","ESV_025091","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Caenispirillum, bisanense","Semi palmated plover fresh dropping","",10,100,1
"2704","ESV_025092","Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, , ","Semi palmated plover fresh dropping","",10,100,3
"2705","ESV_025093","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",10,85,3
"2706","ESV_025094","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Choreotrichia, Choreotrichia, ","Semi palmated plover fresh dropping","",10,96.7,1
"2707","ESV_025095","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Halobellus, ","Semi palmated plover fresh dropping","",10,100,2
"2708","ESV_025096","Bacteria, Acidobacteriota, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae, Subgroup_23, ","Semi palmated plover fresh dropping","",9,99,5
"2709","ESV_025097","Eukaryota, Amoebozoa, Tubulinea, Arcellinida, , , ","Semi palmated plover fresh dropping","",9,81.2,5
"2710","ESV_025098","Eukaryota, Nucleariidae_and_Fonticula_group, Nucleariidae_and_Fonticula_group, Nucleariidae_and_Fonticula_group, Nucleariidae, Nuclearia, ","Semi palmated plover fresh dropping","",9,90,1
"2711","ESV_025099","Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, , ","Semi palmated plover fresh dropping","",9,98.1,8
"2712","ESV_025100","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Semi palmated plover fresh dropping","",9,99.2,1
"2713","ESV_025101","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter, ","Semi palmated plover fresh dropping","",9,99,1
"2714","ESV_025102","Archaea, Halobacterota, Halobacteria, Halobacterales, , , ","Semi palmated plover fresh dropping","",9,100,4
"2715","ESV_025103","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, , ","Semi palmated plover fresh dropping","",9,97.7,4
"2716","ESV_025104","Eukaryota, Diatomea, , , , , ","Semi palmated plover fresh dropping","",9,96.9,15
"2717","ESV_025105","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Halorubrum, ","Semi palmated plover fresh dropping","",9,100,3
"2718","ESV_025106","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Semi palmated plover fresh dropping","",9,96.1,11
"2719","ESV_025107","Bacteria, Gemmatimonadota, BD2-11_terrestrial_group, BD2-11_terrestrial_group, BD2-11_terrestrial_group, BD2-11_terrestrial_group, ","Semi palmated plover fresh dropping","",9,97.1,15
"2720","ESV_025108","Bacteria, Gemmatimonadota, , , , , ","Semi palmated plover fresh dropping","",9,98.1,20
"2721","ESV_025109","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",9,82,2
"2722","ESV_025110","Eukaryota, Cercozoa, Glissomonadida, Glissomonadida, Glissomonadida, Heteromita, ","Semi palmated plover fresh dropping","",8,85.4,2
"2723","ESV_025111","Eukaryota, , , , , , ","Semi palmated plover fresh dropping","",8,89,2
"2724","ESV_025112","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Halorubrum, gandharaense","Semi palmated plover fresh dropping","",8,97.7,1
"2725","ESV_025113","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",8,98.1,10
"2726","ESV_025114","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",8,98.1,9
"2727","ESV_025115","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter, ","Semi palmated plover fresh dropping","",8,96.2,6
"2728","ESV_025116","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",8,84.9,5
"2729","ESV_025117","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Haloferax, ","Semi palmated plover fresh dropping","",8,100,1
"2730","ESV_025118","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",8,84.9,4
"2731","ESV_025119","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",11169,96.9,4
"2732","ESV_025120","Bacteria, Campilobacterota, Campylobacteria, Campylobacterales, Helicobacteraceae, Helicobacter, ","Killdeer fresh dropping","",8352,100,4
"2733","ESV_025121","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Arthromitus, ","Killdeer fresh dropping","",668,100,1
"2734","ESV_025122","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",631,100,1
"2735","ESV_025123","Eukaryota, Ciliophora, Intramacronucleata, Conthreep, Phyllopharyngea, Cyrtophoria, ","Killdeer fresh dropping","",406,78.2,1
"2736","ESV_025124","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",397,99.2,5
"2737","ESV_025125","Eukaryota, Apicomplexa, Conoidasida, Cryptosporida, Cryptosporida, Cryptosporidium, ","Killdeer fresh dropping","",350,84.3,2
"2738","ESV_025126","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",312,96.1,4
"2739","ESV_025127","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Idiomarinaceae, Idiomarina, ","Killdeer fresh dropping","",272,100,4
"2740","ESV_025128","Bacteria, Campilobacterota, Campylobacteria, Campylobacterales, Helicobacteraceae, Helicobacter, ","Killdeer fresh dropping","",267,99,4
"2741","ESV_025129","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",218,95.3,4
"2742","ESV_025130","Eukaryota, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, , ","Killdeer fresh dropping","",194,96.1,24
"2743","ESV_025131","Eukaryota, Platyhelminthes, Trematoda, Plagiorchiida, Plagiorchiida, Plagiorchiida, ","Killdeer fresh dropping","",154,99.2,1
"2744","ESV_025132",", , , , , , ","Killdeer fresh dropping","",143,NA,NA
"2745","ESV_025133","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",136,98.4,5
"2746","ESV_025134","Eukaryota, Basidiomycota, Agaricomycetes, , , , ","Killdeer fresh dropping","",112,98.4,7
"2747","ESV_025135","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, , ","Killdeer fresh dropping","",102,100,15
"2748","ESV_025135","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, , ","Least Sandpiper fresh dropping","",10,100,15
"2749","ESV_025136","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",99,99.2,5
"2750","ESV_025137","Eukaryota, Arthropoda, Malacostraca, Peracarida, Peracarida, Peracarida, ","Killdeer fresh dropping","",69,90.1,1
"2751","ESV_025138",", , , , , , ","Killdeer fresh dropping","",55,NA,NA
"2752","ESV_025139","Bacteria, , , , , , ","Killdeer fresh dropping","",53,97.1,2
"2753","ESV_025140","Eukaryota, Apicomplexa, Conoidasida, Eugregarinorida, Cephaloidophoridae, Cephaloidophora, ","Killdeer fresh dropping","",49,95.1,1
"2754","ESV_025141","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",49,98.1,9
"2755","ESV_025141","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Least Sandpiper fresh dropping","",10,98.1,9
"2756","ESV_025142","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",49,100,14
"2757","ESV_025143","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Arthromitus, ","Killdeer fresh dropping","",48,99,4
"2758","ESV_025144","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",42,94.2,24
"2759","ESV_025145","Bacteria, Campilobacterota, Campylobacteria, Campylobacterales, Helicobacteraceae, , ","Killdeer fresh dropping","",37,97.9,6
"2760","ESV_025146","Eukaryota, , , , , , ","Killdeer fresh dropping","",37,98.4,2
"2761","ESV_025147","Eukaryota, Platyhelminthes, Cestoda, Diphyllobothriidea, Diphyllobothriidea, Diphyllobothriidea, ","Killdeer fresh dropping","",37,73.3,1
"2762","ESV_025148","Eukaryota, Parabasalia, , , , , ","Killdeer fresh dropping","",33,94.1,4
"2763","ESV_025149","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Marinospirillum, ","Killdeer fresh dropping","",32,100,1
"2764","ESV_025150","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Arthromitus, ","Killdeer fresh dropping","",31,99,2
"2765","ESV_025151","Eukaryota, , , , , , ","Killdeer fresh dropping","",31,96,1
"2766","ESV_025152","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, salinicola","Killdeer fresh dropping","",29,99.2,1
"2767","ESV_025153","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",28,100,9
"2768","ESV_025154","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Arthromitus, ","Killdeer fresh dropping","",27,99,2
"2769","ESV_025155","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",25,99.2,2
"2770","ESV_025156","Eukaryota, Vertebrata, Aves, Aves, Aves, Aves, ","Killdeer fresh dropping","",25,99.2,3
"2771","ESV_025157","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, salinicola","Killdeer fresh dropping","",22,98.4,1
"2772","ESV_025158","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",22,95.3,4
"2773","ESV_025159",", , , , , , ","Killdeer fresh dropping","",22,NA,NA
"2774","ESV_025160","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, salinicola","Killdeer fresh dropping","",19,99.2,1
"2775","ESV_025160","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, salinicola","Least Sandpiper fresh dropping","",19,99.2,1
"2776","ESV_025161","Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, , ","Killdeer fresh dropping","",19,99,2
"2777","ESV_025162","Eukaryota, , , , , , ","Killdeer fresh dropping","",17,74,3
"2778","ESV_025163","Eukaryota, Apicomplexa, Conoidasida, Cryptosporida, Cryptosporida, Cryptosporidium, ","Killdeer fresh dropping","",17,83.5,2
"2779","ESV_025164","Eukaryota, Vertebrata, Aves, Aves, Aves, Aves, ","Killdeer fresh dropping","",16,98.5,3
"2780","ESV_025165","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, salinicola","Killdeer fresh dropping","",16,99.2,1
"2781","ESV_025166","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",15,97.6,5
"2782","ESV_025167","Eukaryota, Platyhelminthes, Trematoda, Plagiorchiida, Plagiorchiida, Plagiorchiida, ","Killdeer fresh dropping","",15,98.5,2
"2783","ESV_025168","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",15,98.4,2
"2784","ESV_025169","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",13,99,8
"2785","ESV_025170","Eukaryota, Ascomycota, , , , , ","Killdeer fresh dropping","",13,98.4,53
"2786","ESV_025171","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, , , ","Killdeer fresh dropping","",12,99,19
"2787","ESV_025172","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",12,94.5,4
"2788","ESV_025173","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",12,99.2,2
"2789","ESV_025174","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",11,98.4,3
"2790","ESV_025175","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, salinicola","Killdeer fresh dropping","",11,99.2,1
"2791","ESV_025176","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, salinicola","Killdeer fresh dropping","",11,99.2,1
"2792","ESV_025177","Eukaryota, , , , , , ","Killdeer fresh dropping","",11,95.2,1
"2793","ESV_025178","Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, ","Killdeer fresh dropping","",10,80.9,1
"2794","ESV_025179","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",10,95.3,4
"2795","ESV_025180","Eukaryota, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, , ","Killdeer fresh dropping","",10,95.3,26
"2796","ESV_025181","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",10,100,15
"2797","ESV_025182",", , , , , , ","Killdeer fresh dropping","",10,NA,NA
"2798","ESV_025183","Eukaryota, Arthropoda, Malacostraca, Eucarida, Eucarida, Eucarida, ","Killdeer fresh dropping","",9,76.7,4
"2799","ESV_025184","Eukaryota, Ascomycota, Saccharomycetes, Saccharomycetales, Debaryomycetaceae, Hypopichia-Candida_clade, ","Killdeer fresh dropping","",9,100,5
"2800","ESV_025185","Eukaryota, Arthropoda, Insecta, Coleoptera, Coleoptera, Coleoptera, ","Killdeer fresh dropping","",8,100,4
"2801","ESV_025186","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",8,99,25
"2802","ESV_025187","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",8,98.4,2
"2803","ESV_025188","Eukaryota, Ciliophora, Intramacronucleata, Conthreep, Phyllopharyngea, Cyrtophoria, ","Killdeer fresh dropping","",8,78.2,1
"2804","ESV_025189","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",8,98.1,10
"2805","ESV_025190","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Halomonas, ","Killdeer fresh dropping","",8,100,4
"2806","ESV_025191","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",8,98.4,5
"2807","ESV_025192","Bacteria, , , , , , ","Killdeer fresh dropping","",8,98.1,2
"2808","ESV_025193","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Hypotrichia, Holosticha, heterofoissneri","Least Sandpiper fresh dropping","",279,93.9,1
"2809","ESV_025194","Eukaryota, Ciliophora, Intramacronucleata, Conthreep, Nassophorea, Zosterodasys, agamalievi","Least Sandpiper fresh dropping","",260,98.2,1
"2810","ESV_025195","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Euplotia, Diophrys, oligothrix","Least Sandpiper fresh dropping","",248,96.5,1
"2811","ESV_025196","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Hypotrichia, Hypotrichia, ","Least Sandpiper fresh dropping","",229,98.3,3
"2812","ESV_025197","Eukaryota, Ciliophora, Postciliodesmatophora, Heterotrichea, Heterotrichea, Condylostoma, magnum","Least Sandpiper fresh dropping","",186,100,1
"2813","ESV_025198","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Hypotrichia, Anteholosticha, manca","Least Sandpiper fresh dropping","",172,99.2,1
"2814","ESV_025199","Eukaryota, Ciliophora, Postciliodesmatophora, Heterotrichea, Heterotrichea, Condylostoma, magnum","Least Sandpiper fresh dropping","",136,99,1
"2815","ESV_025200",", , , , , , ","Least Sandpiper fresh dropping","",128,NA,NA
"2816","ESV_025201","Eukaryota, Chlorophyta, Chlorodendrophyceae, , , , ","Least Sandpiper fresh dropping","",120,99.2,4
"2817","ESV_025202","Eukaryota, Ciliophora, Intramacronucleata, Litostomatea, Haptoria, Arcuospathidium, ","Least Sandpiper fresh dropping","",114,100,1
"2818","ESV_025203","Eukaryota, Cryptophyceae, Cryptophyceae, Cryptomonadales, Cryptomonadales, Teleaulax, ","Least Sandpiper fresh dropping","",109,70.1,1
"2819","ESV_025204","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Least Sandpiper fresh dropping","",89,98.4,6
"2820","ESV_025205","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Least Sandpiper fresh dropping","",79,96.8,11
"2821","ESV_025206","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Least Sandpiper fresh dropping","",77,94.4,11
"2822","ESV_025207","Eukaryota, Amoebozoa, Tubulinea, Leptomyxida, Leptomyxida, , ","Least Sandpiper fresh dropping","",70,82.5,3
"2823","ESV_025208","Eukaryota, Holozoa, Choanoflagellida, Craspedida, Salpingoecidae, Salpingoeca, rosetta","Least Sandpiper fresh dropping","",68,93.5,1
"2824","ESV_025209","Eukaryota, Rotifera, Monogononta, Ploimida, Ploimida, Ploimida, ","Least Sandpiper fresh dropping","",62,98.5,8
"2825","ESV_025210","Eukaryota, Ciliophora, Intramacronucleata, Litostomatea, Haptoria, Haptoria, ","Least Sandpiper fresh dropping","",61,98.1,1
"2826","ESV_025211","Eukaryota, Arthropoda, Maxillopoda, , , , ","Least Sandpiper fresh dropping","",59,96.1,4
"2827","ESV_025212","Eukaryota, Amoebozoa, Tubulinea, Leptomyxida, Leptomyxida, Flabellula, ","Least Sandpiper fresh dropping","",57,100,1
"2828","ESV_025213","Eukaryota, Labyrinthulomycetes, Labyrinthulomycetes, Labyrinthulomycetes, Thraustochytriaceae, Ulkenia, profunda","Least Sandpiper fresh dropping","",56,94.5,1
"2829","ESV_025214","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Least Sandpiper fresh dropping","",55,99.2,2
"2830","ESV_025215","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Hypotrichia, , ","Least Sandpiper fresh dropping","",52,97.4,5
"2831","ESV_025216","Bacteria, Desulfobacterota, Desulfobacteria, Desulfobacterales, Desulfosarcinaceae, , ","Least Sandpiper fresh dropping","",52,98.1,3
"2832","ESV_025217","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Least Sandpiper fresh dropping","",51,96,13
"2833","ESV_025218","Eukaryota, Amoebozoa, Discosea, Dactylopodida, Dactylopodida, Dactylopodida, ","Least Sandpiper fresh dropping","",49,94.2,1
"2834","ESV_025219","Eukaryota, Amoebozoa, Tubulinea, Leptomyxida, Leptomyxida, Flabellula, ","Least Sandpiper fresh dropping","",47,100,1
"2835","ESV_025220","Eukaryota, Ciliophora, Intramacronucleata, Conthreep, Phyllopharyngea, Chlamydodon, excocellatus","Least Sandpiper fresh dropping","",45,99.1,1
"2836","ESV_025221","Eukaryota, Rotifera, Monogononta, Ploimida, Ploimida, Ploimida, ","Least Sandpiper fresh dropping","",39,97.7,1
"2837","ESV_025222",", , , , , , ","Least Sandpiper fresh dropping","",37,NA,NA
