"","date","season","site","site_type","sample_type","group","organisms_L"
"3153",2021-09-23,"fall","MO1","slough","FB250","worms",0
"3154",2021-09-23,"fall","MO1","slough","FB250","mollusks",0
"3155",2021-09-23,"fall","MO1","slough","FB250","beetles",0
"3156",2021-09-23,"fall","MO1","slough","FB250","springtail",0
"3157",2021-09-23,"fall","MO1","slough","FB250","dragonfly",0
"3158",2021-09-23,"fall","MO1","slough","FB250","larvae",0
"3159",2021-09-23,"fall","MO1","slough","FB250","ept",0
"3160",2021-11-12,"fall","NPB","slough","FB250","flies",0.4
"3161",2021-11-12,"fall","NPB","slough","FB250","boaters",0
"3162",2021-11-12,"fall","NPB","slough","FB250","mites",0
"3163",2021-11-12,"fall","NPB","slough","FB250","crustaceans",79.2
"3164",2021-11-12,"fall","NPB","slough","FB250","worms",0
"3165",2021-11-12,"fall","NPB","slough","FB250","mollusks",0.133333333333333
"3166",2021-11-12,"fall","NPB","slough","FB250","beetles",0
"3167",2021-11-12,"fall","NPB","slough","FB250","springtail",0
"3168",2021-11-12,"fall","NPB","slough","FB250","dragonfly",0
"3169",2021-11-12,"fall","NPB","slough","FB250","larvae",0
"3170",2021-11-12,"fall","NPB","slough","FB250","ept",0
"3171",2021-11-16,"fall","NPB","slough","FB250","flies",0.266666666666667
"3172",2021-11-16,"fall","NPB","slough","FB250","boaters",0
"3173",2021-11-16,"fall","NPB","slough","FB250","mites",0
"3174",2021-11-16,"fall","NPB","slough","FB250","crustaceans",72.6666666666667
"3175",2021-11-16,"fall","NPB","slough","FB250","worms",0
"3176",2021-11-16,"fall","NPB","slough","FB250","mollusks",0
"3177",2021-11-16,"fall","NPB","slough","FB250","beetles",0
"3178",2021-11-16,"fall","NPB","slough","FB250","springtail",0
"3179",2021-11-16,"fall","NPB","slough","FB250","dragonfly",0
"3180",2021-11-16,"fall","NPB","slough","FB250","larvae",0
"3181",2021-11-16,"fall","NPB","slough","FB250","ept",0
"3182",2021-11-17,"fall","CUL1","slough","FB250","flies",10.6666666666667
"3183",2021-11-17,"fall","CUL1","slough","FB250","boaters",22.5333333333333
"3184",2021-11-17,"fall","CUL1","slough","FB250","mites",0
"3185",2021-11-17,"fall","CUL1","slough","FB250","crustaceans",17.7333333333333
"3186",2021-11-17,"fall","CUL1","slough","FB250","worms",0.266666666666667
"3187",2021-11-17,"fall","CUL1","slough","FB250","mollusks",0
"3188",2021-11-17,"fall","CUL1","slough","FB250","beetles",0
"3189",2021-11-17,"fall","CUL1","slough","FB250","springtail",0
"3190",2021-11-17,"fall","CUL1","slough","FB250","dragonfly",0
"3191",2021-11-17,"fall","CUL1","slough","FB250","larvae",13.7333333333333
"3192",2021-11-17,"fall","CUL1","slough","FB250","ept",0
"3193",2021-11-19,"fall","MO1","slough","FB250","flies",0.266666666666667
"3194",2021-11-19,"fall","MO1","slough","FB250","boaters",0
"3195",2021-11-19,"fall","MO1","slough","FB250","mites",0
"3196",2021-11-19,"fall","MO1","slough","FB250","crustaceans",0
"3197",2021-11-19,"fall","MO1","slough","FB250","worms",0
"3198",2021-11-19,"fall","MO1","slough","FB250","mollusks",0
"3199",2021-11-19,"fall","MO1","slough","FB250","beetles",0
"3200",2021-11-19,"fall","MO1","slough","FB250","springtail",0
"3201",2021-11-19,"fall","MO1","slough","FB250","dragonfly",0
"3202",2021-11-19,"fall","MO1","slough","FB250","larvae",0
"3203",2021-11-19,"fall","MO1","slough","FB250","ept",0
"3204",2021-11-23,"fall","NPB2","slough","FB250","flies",0.266666666666667
"3205",2021-11-23,"fall","NPB2","slough","FB250","boaters",0
"3206",2021-11-23,"fall","NPB2","slough","FB250","mites",0
"3207",2021-11-23,"fall","NPB2","slough","FB250","crustaceans",4.4
"3208",2021-11-23,"fall","NPB2","slough","FB250","worms",0
"3209",2021-11-23,"fall","NPB2","slough","FB250","mollusks",0
"3210",2021-11-23,"fall","NPB2","slough","FB250","beetles",0
"3211",2021-11-23,"fall","NPB2","slough","FB250","springtail",0
"3212",2021-11-23,"fall","NPB2","slough","FB250","dragonfly",0
"3213",2021-11-23,"fall","NPB2","slough","FB250","larvae",0
"3214",2021-11-23,"fall","NPB2","slough","FB250","ept",0
"3215",2021-11-23,"fall","NPB2","slough","FB250","flies",2.4
"3216",2021-11-23,"fall","NPB2","slough","FB250","boaters",0.266666666666667
"3217",2021-11-23,"fall","NPB2","slough","FB250","mites",0
"3218",2021-11-23,"fall","NPB2","slough","FB250","crustaceans",8.53333333333333
"3219",2021-11-23,"fall","NPB2","slough","FB250","worms",0.133333333333333
"3220",2021-11-23,"fall","NPB2","slough","FB250","mollusks",0
"3221",2021-11-23,"fall","NPB2","slough","FB250","beetles",0
"3222",2021-11-23,"fall","NPB2","slough","FB250","springtail",0.533333333333333
"3223",2021-11-23,"fall","NPB2","slough","FB250","dragonfly",0
"3224",2021-11-23,"fall","NPB2","slough","FB250","larvae",0
"3225",2021-11-23,"fall","NPB2","slough","FB250","ept",0
"3226",2022-01-14,"winter","VP1","pool","FB250","flies",1.33333333333333
"3227",2022-01-14,"winter","VP1","pool","FB250","boaters",0
"3228",2022-01-14,"winter","VP1","pool","FB250","mites",4.66666666666667
"3229",2022-01-14,"winter","VP1","pool","FB250","crustaceans",26.6666666666667
"3230",2022-01-14,"winter","VP1","pool","FB250","worms",0
"3231",2022-01-14,"winter","VP1","pool","FB250","mollusks",0
"3232",2022-01-14,"winter","VP1","pool","FB250","beetles",0.4
"3233",2022-01-14,"winter","VP1","pool","FB250","springtail",2.53333333333333
"3234",2022-01-14,"winter","VP1","pool","FB250","dragonfly",0
"3235",2022-01-14,"winter","VP1","pool","FB250","larvae",0
"3236",2022-01-14,"winter","VP1","pool","FB250","ept",0
"3237",2022-01-20,"winter","NVP4","pool","FB250","flies",0
"3238",2022-01-20,"winter","NVP4","pool","FB250","boaters",0
"3239",2022-01-20,"winter","NVP4","pool","FB250","mites",0
"3240",2022-01-20,"winter","NVP4","pool","FB250","crustaceans",325.6
"3241",2022-01-20,"winter","NVP4","pool","FB250","worms",0
"3242",2022-01-20,"winter","NVP4","pool","FB250","mollusks",0
"3243",2022-01-20,"winter","NVP4","pool","FB250","beetles",0
"3244",2022-01-20,"winter","NVP4","pool","FB250","springtail",0
"3245",2022-01-20,"winter","NVP4","pool","FB250","dragonfly",0
"3246",2022-01-20,"winter","NVP4","pool","FB250","larvae",0
"3247",2022-01-20,"winter","NVP4","pool","FB250","ept",0
"3248",2022-01-20,"winter","NVP4","pool","FB250","flies",0
"3249",2022-01-20,"winter","NVP4","pool","FB250","boaters",0
"3250",2022-01-20,"winter","NVP4","pool","FB250","mites",0
"3251",2022-01-20,"winter","NVP4","pool","FB250","crustaceans",489.2
"3252",2022-01-20,"winter","NVP4","pool","FB250","worms",0
"3253",2022-01-20,"winter","NVP4","pool","FB250","mollusks",0
"3254",2022-01-20,"winter","NVP4","pool","FB250","beetles",0
"3255",2022-01-20,"winter","NVP4","pool","FB250","springtail",0
"3256",2022-01-20,"winter","NVP4","pool","FB250","dragonfly",0
"3257",2022-01-20,"winter","NVP4","pool","FB250","larvae",0
"3258",2022-01-20,"winter","NVP4","pool","FB250","ept",0
"3259",2022-01-21,"winter","NEC","slough","FB250","flies",0
"3260",2022-01-21,"winter","NEC","slough","FB250","boaters",0.133333333333333
"3261",2022-01-21,"winter","NEC","slough","FB250","mites",0
"3262",2022-01-21,"winter","NEC","slough","FB250","crustaceans",98
"3263",2022-01-21,"winter","NEC","slough","FB250","worms",0
"3264",2022-01-21,"winter","NEC","slough","FB250","mollusks",0
"3265",2022-01-21,"winter","NEC","slough","FB250","beetles",0
"3266",2022-01-21,"winter","NEC","slough","FB250","springtail",0
"3267",2022-01-21,"winter","NEC","slough","FB250","dragonfly",0
"3268",2022-01-21,"winter","NEC","slough","FB250","larvae",0
"3269",2022-01-21,"winter","NEC","slough","FB250","ept",0
"3270",2022-01-24,"winter","NEC","slough","FB250","flies",0
"3271",2022-01-24,"winter","NEC","slough","FB250","boaters",0.133333333333333
"3272",2022-01-24,"winter","NEC","slough","FB250","mites",0
"3273",2022-01-24,"winter","NEC","slough","FB250","crustaceans",52.4
"3274",2022-01-24,"winter","NEC","slough","FB250","worms",0
"3275",2022-01-24,"winter","NEC","slough","FB250","mollusks",0
"3276",2022-01-24,"winter","NEC","slough","FB250","beetles",0
"3277",2022-01-24,"winter","NEC","slough","FB250","springtail",0
"3278",2022-01-24,"winter","NEC","slough","FB250","dragonfly",0
"3279",2022-01-24,"winter","NEC","slough","FB250","larvae",0
"3280",2022-01-24,"winter","NEC","slough","FB250","ept",0
"3281",2022-01-28,"winter","NWP","slough","CORE","flies",0
"3282",2022-01-28,"winter","NWP","slough","CORE","boaters",0
"3283",2022-01-28,"winter","NWP","slough","CORE","mites",0
"3284",2022-01-28,"winter","NWP","slough","CORE","crustaceans",0.266666666666667
"3285",2022-01-28,"winter","NWP","slough","CORE","worms",0
"3286",2022-01-28,"winter","NWP","slough","CORE","mollusks",0
"3287",2022-01-28,"winter","NWP","slough","CORE","beetles",0
"3288",2022-01-28,"winter","NWP","slough","CORE","springtail",0
"3289",2022-01-28,"winter","NWP","slough","CORE","dragonfly",0
"3290",2022-01-28,"winter","NWP","slough","CORE","larvae",0
"3291",2022-01-28,"winter","NWP","slough","CORE","ept",0
"3292",2022-01-28,"winter","NWP","slough","FB250","flies",0.133333333333333
"3293",2022-01-28,"winter","NWP","slough","FB250","boaters",0
"3294",2022-01-28,"winter","NWP","slough","FB250","mites",0
"3295",2022-01-28,"winter","NWP","slough","FB250","crustaceans",959.733333333333
"3296",2022-01-28,"winter","NWP","slough","FB250","worms",0
"3297",2022-01-28,"winter","NWP","slough","FB250","mollusks",0
"3298",2022-01-28,"winter","NWP","slough","FB250","beetles",0
"3299",2022-01-28,"winter","NWP","slough","FB250","springtail",0
"3300",2022-01-28,"winter","NWP","slough","FB250","dragonfly",0
"3301",2022-01-28,"winter","NWP","slough","FB250","larvae",0.133333333333333
"3302",2022-01-28,"winter","NWP","slough","FB250","ept",0
"3303",2022-02-21,"winter","NPB","slough","FB250","flies",0
"3304",2022-02-21,"winter","NPB","slough","FB250","boaters",0
"3305",2022-02-21,"winter","NPB","slough","FB250","mites",0
"3306",2022-02-21,"winter","NPB","slough","FB250","crustaceans",28
"3307",2022-02-21,"winter","NPB","slough","FB250","worms",0
"3308",2022-02-21,"winter","NPB","slough","FB250","mollusks",0
"3309",2022-02-21,"winter","NPB","slough","FB250","beetles",0
"3310",2022-02-21,"winter","NPB","slough","FB250","springtail",0
"3311",2022-02-21,"winter","NPB","slough","FB250","dragonfly",0
"3312",2022-02-21,"winter","NPB","slough","FB250","larvae",0
"3313",2022-02-21,"winter","NPB","slough","FB250","ept",0
"3314",2022-02-22,"winter","CUL1","slough","FB250","flies",1.2
"3315",2022-02-22,"winter","CUL1","slough","FB250","boaters",0
"3316",2022-02-22,"winter","CUL1","slough","FB250","mites",0
"3317",2022-02-22,"winter","CUL1","slough","FB250","crustaceans",81.6
"3318",2022-02-22,"winter","CUL1","slough","FB250","worms",0
"3319",2022-02-22,"winter","CUL1","slough","FB250","mollusks",0
"3320",2022-02-22,"winter","CUL1","slough","FB250","beetles",0.133333333333333
"3321",2022-02-22,"winter","CUL1","slough","FB250","springtail",0
"3322",2022-02-22,"winter","CUL1","slough","FB250","dragonfly",0
"3323",2022-02-22,"winter","CUL1","slough","FB250","larvae",0
"3324",2022-02-22,"winter","CUL1","slough","FB250","ept",0
"3325",2022-02-23,"winter","NVBR","slough","FB250","flies",0.4
"3326",2022-02-23,"winter","NVBR","slough","FB250","boaters",0
"3327",2022-02-23,"winter","NVBR","slough","FB250","mites",0
"3328",2022-02-23,"winter","NVBR","slough","FB250","crustaceans",367.733333333333
"3329",2022-02-23,"winter","NVBR","slough","FB250","worms",4.4
"3330",2022-02-23,"winter","NVBR","slough","FB250","mollusks",0
"3331",2022-02-23,"winter","NVBR","slough","FB250","beetles",0
"3332",2022-02-23,"winter","NVBR","slough","FB250","springtail",0
"3333",2022-02-23,"winter","NVBR","slough","FB250","dragonfly",0
"3334",2022-02-23,"winter","NVBR","slough","FB250","larvae",0
"3335",2022-02-23,"winter","NVBR","slough","FB250","ept",0
"3336",2022-02-23,"winter","NPB1","slough","FB250","flies",0
"3337",2022-02-23,"winter","NPB1","slough","FB250","boaters",0
"3338",2022-02-23,"winter","NPB1","slough","FB250","mites",0.266666666666667
"3339",2022-02-23,"winter","NPB1","slough","FB250","crustaceans",20.9333333333333
"3340",2022-02-23,"winter","NPB1","slough","FB250","worms",0
"3341",2022-02-23,"winter","NPB1","slough","FB250","mollusks",0
"3342",2022-02-23,"winter","NPB1","slough","FB250","beetles",0
"3343",2022-02-23,"winter","NPB1","slough","FB250","springtail",0.533333333333333
"3344",2022-02-23,"winter","NPB1","slough","FB250","dragonfly",0
"3345",2022-02-23,"winter","NPB1","slough","FB250","larvae",0
"3346",2022-02-23,"winter","NPB1","slough","FB250","ept",0
"3347",2022-02-25,"winter","NEC","slough","FB250","flies",0
"3348",2022-02-25,"winter","NEC","slough","FB250","boaters",0
"3349",2022-02-25,"winter","NEC","slough","FB250","mites",0
"3350",2022-02-25,"winter","NEC","slough","FB250","crustaceans",52.2666666666667
"3351",2022-02-25,"winter","NEC","slough","FB250","worms",0
"3352",2022-02-25,"winter","NEC","slough","FB250","mollusks",0
"3353",2022-02-25,"winter","NEC","slough","FB250","beetles",0
"3354",2022-02-25,"winter","NEC","slough","FB250","springtail",0
"3355",2022-02-25,"winter","NEC","slough","FB250","dragonfly",0
"3356",2022-02-25,"winter","NEC","slough","FB250","larvae",0
"3357",2022-02-25,"winter","NEC","slough","FB250","ept",0
"3358",2022-02-26,"winter","PIER","slough","FB250","flies",0.133333333333333
"3359",2022-02-26,"winter","PIER","slough","FB250","boaters",0
"3360",2022-02-26,"winter","PIER","slough","FB250","mites",0
"3361",2022-02-26,"winter","PIER","slough","FB250","crustaceans",202.666666666667
"3362",2022-02-26,"winter","PIER","slough","FB250","worms",0.133333333333333
"3363",2022-02-26,"winter","PIER","slough","FB250","mollusks",0
"3364",2022-02-26,"winter","PIER","slough","FB250","beetles",0
"3365",2022-02-26,"winter","PIER","slough","FB250","springtail",0
"3366",2022-02-26,"winter","PIER","slough","FB250","dragonfly",0
"3367",2022-02-26,"winter","PIER","slough","FB250","larvae",0
"3368",2022-02-26,"winter","PIER","slough","FB250","ept",0
"3369",2022-02-26,"winter","PIER","slough","CORE","flies",0
"3370",2022-02-26,"winter","PIER","slough","CORE","boaters",0
"3371",2022-02-26,"winter","PIER","slough","CORE","mites",0
"3372",2022-02-26,"winter","PIER","slough","CORE","crustaceans",0.133333333333333
"3373",2022-02-26,"winter","PIER","slough","CORE","worms",0
"3374",2022-02-26,"winter","PIER","slough","CORE","mollusks",0
"3375",2022-02-26,"winter","PIER","slough","CORE","beetles",0
"3376",2022-02-26,"winter","PIER","slough","CORE","springtail",0
"3377",2022-02-26,"winter","PIER","slough","CORE","dragonfly",0
"3378",2022-02-26,"winter","PIER","slough","CORE","larvae",0.133333333333333
"3379",2022-02-26,"winter","PIER","slough","CORE","ept",0
"3380",2022-05-05,"spring","NEC","slough","FB250","flies",0
"3381",2022-05-05,"spring","NEC","slough","FB250","boaters",0.933333333333333
"3382",2022-05-05,"spring","NEC","slough","FB250","mites",0
"3383",2022-05-05,"spring","NEC","slough","FB250","crustaceans",8.66666666666667
"3384",2022-05-05,"spring","NEC","slough","FB250","worms",0
"3385",2022-05-05,"spring","NEC","slough","FB250","mollusks",0
"3386",2022-05-05,"spring","NEC","slough","FB250","beetles",0
"3387",2022-05-05,"spring","NEC","slough","FB250","springtail",0
"3388",2022-05-05,"spring","NEC","slough","FB250","dragonfly",0
"3389",2022-05-05,"spring","NEC","slough","FB250","larvae",0
"3390",2022-05-05,"spring","NEC","slough","FB250","ept",0
"3391",2022-05-06,"spring","NMC","slough","FB250","flies",0
"3392",2022-05-06,"spring","NMC","slough","FB250","boaters",0
"3393",2022-05-06,"spring","NMC","slough","FB250","mites",0
"3394",2022-05-06,"spring","NMC","slough","FB250","crustaceans",0.266666666666667
"3395",2022-05-06,"spring","NMC","slough","FB250","worms",0
"3396",2022-05-06,"spring","NMC","slough","FB250","mollusks",0
"3397",2022-05-06,"spring","NMC","slough","FB250","beetles",0
"3398",2022-05-06,"spring","NMC","slough","FB250","springtail",0
"3399",2022-05-06,"spring","NMC","slough","FB250","dragonfly",0
"3400",2022-05-06,"spring","NMC","slough","FB250","larvae",0
"3401",2022-05-06,"spring","NMC","slough","FB250","ept",0
"3402",2022-05-10,"spring","MO1","slough","FB250","flies",0
"3403",2022-05-10,"spring","MO1","slough","FB250","boaters",0
"3404",2022-05-10,"spring","MO1","slough","FB250","mites",0
"3405",2022-05-10,"spring","MO1","slough","FB250","crustaceans",1.33333333333333
"3406",2022-05-10,"spring","MO1","slough","FB250","worms",0
"3407",2022-05-10,"spring","MO1","slough","FB250","mollusks",0
"3408",2022-05-10,"spring","MO1","slough","FB250","beetles",0
"3409",2022-05-10,"spring","MO1","slough","FB250","springtail",0
"3410",2022-05-10,"spring","MO1","slough","FB250","dragonfly",0
"3411",2022-05-10,"spring","MO1","slough","FB250","larvae",0
"3412",2022-05-10,"spring","MO1","slough","FB250","ept",0
"3413",2022-05-11,"spring","NDC","slough","FB250","flies",0
"3414",2022-05-11,"spring","NDC","slough","FB250","boaters",0
"3415",2022-05-11,"spring","NDC","slough","FB250","mites",0
"3416",2022-05-11,"spring","NDC","slough","FB250","crustaceans",0.266666666666667
"3417",2022-05-11,"spring","NDC","slough","FB250","worms",0
"3418",2022-05-11,"spring","NDC","slough","FB250","mollusks",0
"3419",2022-05-11,"spring","NDC","slough","FB250","beetles",0
"3420",2022-05-11,"spring","NDC","slough","FB250","springtail",0
"3421",2022-05-11,"spring","NDC","slough","FB250","dragonfly",0
"3422",2022-05-11,"spring","NDC","slough","FB250","larvae",0
"3423",2022-05-11,"spring","NDC","slough","FB250","ept",0
"3424",2022-05-11,"spring","NWP","slough","FB250","flies",0
"3425",2022-05-11,"spring","NWP","slough","FB250","boaters",0
"3426",2022-05-11,"spring","NWP","slough","FB250","mites",0
"3427",2022-05-11,"spring","NWP","slough","FB250","crustaceans",0
"3428",2022-05-11,"spring","NWP","slough","FB250","worms",0
"3429",2022-05-11,"spring","NWP","slough","FB250","mollusks",0
"3430",2022-05-11,"spring","NWP","slough","FB250","beetles",0
"3431",2022-05-11,"spring","NWP","slough","FB250","springtail",0
"3432",2022-05-11,"spring","NWP","slough","FB250","dragonfly",0
"3433",2022-05-11,"spring","NWP","slough","FB250","larvae",0
"3434",2022-05-11,"spring","NWP","slough","FB250","ept",0
"3435",2022-05-12,"spring","NPB2","slough","FB250","flies",0
"3436",2022-05-12,"spring","NPB2","slough","FB250","boaters",0
"3437",2022-05-12,"spring","NPB2","slough","FB250","mites",0
"3438",2022-05-12,"spring","NPB2","slough","FB250","crustaceans",1230.4
"3439",2022-05-12,"spring","NPB2","slough","FB250","worms",0
"3440",2022-05-12,"spring","NPB2","slough","FB250","mollusks",0
"3441",2022-05-12,"spring","NPB2","slough","FB250","beetles",0
"3442",2022-05-12,"spring","NPB2","slough","FB250","springtail",0
"3443",2022-05-12,"spring","NPB2","slough","FB250","dragonfly",0
"3444",2022-05-12,"spring","NPB2","slough","FB250","larvae",0
"3445",2022-05-12,"spring","NPB2","slough","FB250","ept",0
"3446",2022-05-12,"spring","NPB","slough","FB250","flies",0.133333333333333
"3447",2022-05-12,"spring","NPB","slough","FB250","boaters",6.13333333333333
"3448",2022-05-12,"spring","NPB","slough","FB250","mites",0
"3449",2022-05-12,"spring","NPB","slough","FB250","crustaceans",9.6
"3450",2022-05-12,"spring","NPB","slough","FB250","worms",0.133333333333333
"3451",2022-05-12,"spring","NPB","slough","FB250","mollusks",0
"3452",2022-05-12,"spring","NPB","slough","FB250","beetles",0.933333333333333
"3453",2022-05-12,"spring","NPB","slough","FB250","springtail",0
"3454",2022-05-12,"spring","NPB","slough","FB250","dragonfly",0
"3455",2022-05-12,"spring","NPB","slough","FB250","larvae",0
"3456",2022-05-12,"spring","NPB","slough","FB250","ept",0
